TP_ID,TP_CODE,TP_PERCEN,TP_INT,TP_NUM_UP,TP_NUM_LO
29HO6964,HF,100,100,0,1
J86,HF,100,100,0,1
11HO2869,HF,100,100,0,1
29HO9283,HF,100,100,0,1
71HO1303,HF,100,100,0,1
SSH291,HF,100,100,0,1
397239,HF,100,100,0,1
R47680,HF,100,100,0,1
RAB29/37,RAB,100,100,0,1
RABKK,RAB,100,100,0,1
RAB222/37,RAB,100,100,0,1
RAB37/37,RAB,100,100,0,1
RAB0/26,RAB,100,100,0,1
RAB1/35,RAB,100,100,0,1
RAB12/8,RAB,100,100,0,1
RAB26/35,RAB,100,100,0,1
RAB329/30,RAB,100,100,0,1
RAB329/36,RAB,100,100,0,1
RAB378/37,RAB,100,100,0,1
RAB4/32,RAB,100,100,0,1
RAB4-29,RAB,100,100,0,1
RAB4-79,RAB,100,100,0,1
RAB4-82,RAB,100,100,0,1
RAB539/36,RAB,100,100,0,1
RAB88/2,RAB,100,100,0,1
RAB9/135,RAB,100,100,0,1
52400,SM,100,100,0,1
RABLP125/41,RAB,100,100,0,1
RABLP148/42,RAB,100,100,0,1
RABLP179/42,RAB,100,100,0,1
RABLP65/42,RAB,100,100,0,1
RAB13/40,RAB,100,100,0,1
RAB4/40,RAB,100,100,0,1
991741,HF,100,100,0,1
14HO2447,HF,100,100,0,1
29HO9571,HF,100,100,0,1
8HO2506,HF,100,100,0,1
1903-22,HF,100,100,0,1
1HO0063,HF,100,100,0,1
FER80M(V25),RAB,100,100,0,1
40HO2137,HF,100,100,0,1
1332076,HF,100,100,0,1
1472924,HF,100,100,0,1
11HO4272,HF,100,100,0,1
29HO8538,HF,100,100,0,1
11HO5587,HF,100,100,0,1
11HO5153,HF,100,100,0,1
9HO0904,HF,100,100,0,1
29HO4397,HF,100,100,0,1
11HO1778,HF,100,100,0,1
REVEILLON,CHA,100,100,0,1
376925,HF,100,100,0,1
73HO1131,HF,100,100,0,1
7HO5484,HF,100,100,0,1
11HO5266,HF,100,100,0,1
7HO5891,HF,100,100,0,1
11HO5132,HF,100,100,0,1
29HO9496,HF,100,100,0,1
1HO3746,HF,100,100,0,1
29HO8375,HF,100,100,0,1
11HO5794,HF,100,100,0,1
29HO8377,HF,100,100,0,1
11HO4662,HF,100,100,0,1
11HO4063,HF,100,100,0,1
11HO1961,HF,100,100,0,1
29HO8566,HF,100,100,0,1
7HO4638,HF,100,100,0,1
11HO3490,HF,100,100,0,1
11HO4658,HF,100,100,0,1
122HO1375,HF,100,100,0,1
14HO2146,HF,100,100,0,1
11HO3869,HF,100,100,0,1
11HO4375,HF,100,100,0,1
8HO1033,HF,100,100,0,1
8321,HF,100,100,0,1
S33549,RD,100,100,0,1
9HO1878,HF,100,100,0,1
11HO2170,HF,100,100,0,1
14HO0394,HF,100,100,0,1
7HO1588,HF,100,100,0,1
PAULE,HF,100,100,0,1
4480049995,HF,100,100,0,1
8HO1158,HF,100,100,0,1
1HO2053,HF,100,100,0,1
7HO4213,HF,100,100,0,1
16HO0055,HF,100,100,0,1
73HO0261,HF,100,100,0,1
1HO0583,HF,100,100,0,1
11HO3281,HF,100,100,0,1
11HO2025,HF,100,100,0,1
349057,HF,100,100,0,1
29HO5694,HF,100,100,0,1
HB34052,HF,100,100,0,1
39HO0178,HF,100,100,0,1
P515,HF,100,100,0,1
7HO0572,HF,100,100,0,1
39HO0250,HF,100,100,0,1
P540,HF,100,100,0,1
9HO1488,HF,100,100,0,1
12FFS31,HF,100,100,0,1
11HO3505,HF,100,100,0,1
H3274,HF,100,100,0,1
11HO1578,HF,100,100,0,1
9HO2462,HF,100,100,0,1
11HO5240,HF,100,100,0,1
3-238,HF,100,100,0,1
29HO6244,HF,100,100,0,1
29HO5205,HF,100,100,0,1
73HO1487,HF,100,100,0,1
257174,HF,100,100,0,1
15HO0096,HF,100,100,0,1
260008,HF,100,100,0,1
352882,HF,100,100,0,1
265607,HF,100,100,0,1
11HO7399,HF,100,100,0,1
71HO0860,HF,100,100,0,1
11HO3969,HF,100,100,0,1
11HO0503,HF,100,100,0,1
P5644,HF,100,100,0,1
70HO0461,HF,100,100,0,1
1HO0052,HF,100,100,0,1
267150,HF,100,100,0,1
250681,HF,100,100,0,1
260753,HF,100,100,0,1
249533,HF,100,100,0,1
71HO0798,HF,100,100,0,1
LRW39M(V21),RAB,100,100,0,1
8HO1581,HF,100,100,0,1
17HO0353,HF,100,100,0,1
8HO2024,HF,100,100,0,1
7HO0058,HF,100,100,0,1
7HO0146,HF,100,100,0,1
29HO8083,HF,100,100,0,1
281397,HF,100,100,0,1
259096,HF,100,100,0,1
73HO0250,HF,100,100,0,1
71HO7392,HF,100,100,0,1
288790,HF,100,100,0,1
73HO0177,HF,100,100,0,1
28HO0170,HF,100,100,0,1
71HO1120,HF,100,100,0,1
11HO5546,HF,100,100,0,1
11HO3716,HF,100,100,0,1
RS18/28,RS,100,100,0,1
RS40/25,RS,100,100,0,1
RS50/28,RS,100,100,0,1
RS532,RS,100,100,0,1
RS552,RS,100,100,0,1
RS57,RS,100,100,0,1
RS74/26,RS,100,100,0,1
RS91/27,RS,100,100,0,1
11HO2289,HF,100,100,0,1
11HO2159,HF,100,100,0,1
1HO0159,HF,100,100,0,1
29HO3258,HF,100,100,0,1
71HO0817,HF,100,100,0,1
38-19368,CHA,100,100,0,1
RAD233,HF,100,100,0,1
9HO0628,HF,100,100,0,1
S-81A,SW,100,100,0,1
9925,HF,100,100,0,1
57734/07,SM,100,100,0,1
9HO1570,HF,100,100,0,1
1HO2162,HF,100,100,0,1
122HO1443,HF,100,100,0,1
7149,SM,100,100,0,1
21HO1442,HF,100,100,0,1
6874/11,SM,100,100,0,1
NOR70000,CHA,100,100,0,1
52375,SM,100,100,0,1
P5682,HF,100,100,0,1
29HO5501,HF,100,100,0,1
29HO5654,HF,100,100,0,1
71HO1154,HF,100,100,0,1
3HO0022,HF,100,100,0,1
73274,HF,100,100,0,1
71HO1389,HF,100,100,0,1
239045,HF,100,100,0,1
70HO0106,HF,100,100,0,1
252803,HF,100,100,0,1
714704,HF,100,100,0,1
SERBO,SM,100,100,0,1
29HO1783,HF,100,100,0,1
29HO7060,HF,100,100,0,1
7HO4960,HF,100,100,0,1
P5827,HF,100,100,0,1
11HO4996,HF,100,100,0,1
11HO4601,HF,100,100,0,1
11HO1879,HF,100,100,0,1
SHAZAM,HF,100,100,0,1
9HO1648,HF,100,100,0,1
11HO3562,HF,100,100,0,1
29HO9259,HF,100,100,0,1
14HO2403,HF,100,100,0,1
14HO1556,HF,100,100,0,1
29HO6171,HF,100,100,0,1
21HO0503,HF,100,100,0,1
11HO1575,HF,100,100,0,1
73HO1876,HF,100,100,0,1
71HO1208,HF,100,100,0,1
160HO9530,HF,100,100,0,1
11FFK43,HF,100,100,0,1
29HO4026,HF,100,100,0,1
11HO6008,HF,100,100,0,1
11HO6671,HF,100,100,0,1
122HO1421,HF,100,100,0,1
122HO1420,HF,100,100,0,1
14HO2958,HF,100,100,0,1
100HO6063,HF,100,100,0,1
29HO7976,HF,100,100,0,1
11HO2078,HF,100,100,0,1
NOR70001,CHA,100,100,0,1
73HO2156,HF,100,100,0,1
29HO8374,HF,100,100,0,1
7HO1654,HF,100,100,0,1
3HO0440,HF,100,100,0,1
15HO0143,HF,100,100,0,1
11HO5597,HF,100,100,0,1
990145804,HF,100,100,0,1
29HO6217,HF,100,100,0,1
11HO1948,HF,100,100,0,1
1HO2085,HF,100,100,0,1
29SM0207,SM,100,100,0,1
14BR012,AB,100,100,0,1
934577,HF,100,100,0,1
73HO0894,HF,100,100,0,1
73HO2193,HF,100,100,0,1
CO8636,HF,100,100,0,1
HD126,HF,100,100,0,1
3334,HF,100,100,0,1
2-9556,HF,100,100,0,1
40HO0031,HF,100,100,0,1
1282185,HF,100,100,0,1
1352979,HF,100,100,0,1
1015037,HF,100,100,0,1
4HO0260,HF,100,100,0,1
1308101,HF,100,100,0,1
11HO2004,HF,100,100,0,1
21HO0131,HF,100,100,0,1
1396885,HF,100,100,0,1
29HO8669,HF,100,100,0,1
1184662,HF,100,100,0,1
3040-1010,BS,100,100,0,1
1330987,HF,100,100,0,1
NOR70002,CHA,100,100,0,1
39HO0213,HF,100,100,0,1
29HO5296,HF,100,100,0,1
1007680,HF,100,100,0,1
174331,HF,100,100,0,1
43550,SM,100,100,0,1
212300,HF,100,100,0,1
29HO8933,HF,100,100,0,1
21HO0992,HF,100,100,0,1
11HO1830,HF,100,100,0,1
11HO1958,HF,100,100,0,1
8HO1653,HF,100,100,0,1
91236,HF,100,100,0,1
21HO0129,HF,100,100,0,1
3-300,HF,100,100,0,1
RABST51/44,RAB,100,100,0,1
RABST64/44,RAB,100,100,0,1
1406649,HF,100,100,0,1
21HO0369,HF,100,100,0,1
76HO0238,HF,100,100,0,1
11HO2272,HF,100,100,0,1
14HO1160,HF,100,100,0,1
16HO0162,HF,100,100,0,1
73HO1965,HF,100,100,0,1
71HO1226,HF,100,100,0,1
7982,SM,100,100,0,1
70HO0969,HF,100,100,0,1
73HO0577,HF,100,100,0,1
11HO1007,HF,100,100,0,1
29HO3139,HF,100,100,0,1
328807,HF,100,100,0,1
7HO0900,HF,100,100,0,1
160HO8597,HF,100,100,0,1
20081/1,SM,100,100,0,1
26617,SM,100,100,0,1
53031,SM,100,100,0,1
11HO1733,HF,100,100,0,1
11HO2325,HF,100,100,0,1
14HO1301,HF,100,100,0,1
P520,HF,100,100,0,1
73HO0669,HF,100,100,0,1
GAR341,HF,100,100,0,1
7978,SM,100,100,0,1
11HO2226,HF,100,100,0,1
P507,HF,100,100,0,1
8HO1301,HF,100,100,0,1
39HO0642,HF,100,100,0,1
9HO0599,HF,100,100,0,1
72HO0478,HF,100,100,0,1
71HO1022,HF,100,100,0,1
14HO0166,HF,100,100,0,1
8HO1381,HF,100,100,0,1
76HO0198,HF,100,100,0,1
7HO4880,HF,100,100,0,1
3HO0595,HF,100,100,0,1
SWKK,SW,100,100,0,1
SW,HF,100,100,0,1
SW109/37,SW,100,100,0,1
SW90/36,SW,100,100,0,1
SW001,SW,100,100,0,1
SW008,SW,100,100,0,1
SW1,SW,100,100,0,1
SW010,SW,100,100,0,1
SW10,SW,100,100,0,1
SW109,SW,100,100,0,1
SW115,SW,100,100,0,1
SW115/38,SW,100,100,0,1
SW126,SW,100,100,0,1
SW28/37,SW,100,100,0,1
SW90,SW,100,100,0,1
29HO2851,HF,100,100,0,1
7HO0547,HF,100,100,0,1
23HO0206,HF,100,100,0,1
1HO0180,HF,100,100,0,1
29SM0262,SM,100,100,0,1
SWPC20/41,SW,100,100,0,1
SWPC20/42,SW,100,100,0,1
SWPC3/42,SW,100,100,0,1
SWPC38/42,SW,100,100,0,1
SWPC5/42,SW,100,100,0,1
NOR70003,CHA,100,100,0,1
0382111521,CHA,100,100,0,1
32617,SM,100,100,0,1
52522,SM,100,100,0,1
11HO2890,HF,100,100,0,1
52599,SM,100,100,0,1
7971,SM,100,100,0,1
11HO0037,HF,100,100,0,1
14HO0532,HF,100,100,0,1
71HO0779,HF,100,100,0,1
12FFTA2,HF,100,100,0,1
CH123,CHA,100,100,0,1
52575,SM,100,100,0,1
38-23553,CHA,100,100,0,1
1202778,HF,100,100,0,1
478081,HF,100,100,0,1
79265,HF,100,100,0,1
71HO1064,HF,100,100,0,1
73HO1529,HF,100,100,0,1
39HO0351,HF,100,100,0,1
23HO0603,HF,100,100,0,1
11HO5089,HF,100,100,0,1
11HO2163,HF,100,100,0,1
11HO1433,HF,100,100,0,1
11HO5000,HF,100,100,0,1
1HO0414,HF,100,100,0,1
23HO0205,HF,100,100,0,1
288659,HF,100,100,0,1
333836,HF,100,100,0,1
7HO3340,HF,100,100,0,1
73HO0549,HF,100,100,0,1
7HO1878,HF,100,100,0,1
1HO0238,HF,100,100,0,1
1252985,HF,100,100,0,1
11HO2702,HF,100,100,0,1
1HO0406,HF,100,100,0,1
29HO5340,HF,100,100,0,1
21HO0022,HF,100,100,0,1
11HO3000,HF,100,100,0,1
7HO1109,HF,100,100,0,1
1HO0079,HF,100,100,0,1
1283917,HF,100,100,0,1
15HO0087,HF,100,100,0,1
11HO4493,HF,100,100,0,1
1HO0138,HF,100,100,0,1
21HO0436,HF,100,100,0,1
29HO4488,HF,100,100,0,1
11HO5183,HF,100,100,0,1
29HO7566,HF,100,100,0,1
11HO5284,HF,100,100,0,1
3682103704,CHA,100,100,0,1
034HF,HF,100,100,0,1
038HF,HF,100,100,0,1
039HF,HF,100,100,0,1
040HF,HF,100,100,0,1
035HF,HF,100,100,0,1
036HF,HF,100,100,0,1
037HF,HF,100,100,0,1
73CH0029,CHA,100,100,0,1
CHO159,HF,100,100,0,1
7182112812,CHA,100,100,0,1
7HO1897,HF,100,100,0,1
23HO0604,HF,100,100,0,1
11HO1862,HF,100,100,0,1
11HO4633,HF,100,100,0,1
33304/3,SM,100,100,0,1
11HO1507,HF,100,100,0,1
20724/1,SM,100,100,0,1
TOPSH,SM,100,100,0,1
1375,HF,100,100,0,1
73HO1197,HF,100,100,0,1
71HO0843,HF,100,100,0,1
ABTP13/40,AB,100,100,0,1
ABTP24/44,AB,100,100,0,1
ABTP30/44,AB,100,100,0,1
ABTR13/40,AB,100,100,0,1
29HO4478,HF,100,100,0,1
FB2707,HF,100,100,0,1
8582101412,CHA,100,100,0,1
14HO1558,HF,100,100,0,1
29HO5100,HF,100,100,0,1
11HO1162,HF,100,100,0,1
11HO1233,HF,100,100,0,1
8HO0398,HF,100,100,0,1
AB256,AB,100,100,0,1
AB217,AB,100,100,0,1
7HO0825,HF,100,100,0,1
29HO3064,HF,100,100,0,1
ABUB19/44,AB,100,100,0,1
ABUB24/45,AB,100,100,0,1
23549,HF,100,100,0,1
1181068,HF,100,100,0,1
11HO1880,HF,100,100,0,1
7HO3038,HF,100,100,0,1
14HO2427,HF,100,100,0,1
5883101052,CHA,100,100,0,1
38-23554,CHA,100,100,0,1
94203,HF,100,100,0,1
ABUT30/44,AB,100,100,0,1
29HO1904,HF,100,100,0,1
29HO4548,HF,100,100,0,1
4483049965,HF,100,100,0,1
FB2160,HF,100,100,0,1
200CH0100,CHA,100,100,0,1
29HO5641,HF,100,100,0,1
11HO7687,HF,100,100,0,1
1HO3766,HF,100,100,0,1
8HO1986,HF,100,100,0,1
14HO3234,HF,100,100,0,1
0384105904,CHA,100,100,0,1
38-24671,CHA,100,100,0,1
38-24665,CHA,100,100,0,1
7984100703,CHA,100,100,0,1
7184121610,CHA,100,100,0,1
22202,HF,100,100,0,1
1HO0291,HF,100,100,0,1
283387,HF,100,100,0,1
14HO0910,HF,100,100,0,1
38-24675,CHA,100,100,0,1
11HO3276,HF,100,100,0,1
HB2837,HF,100,100,0,1
11HO4650,HF,100,100,0,1
38-24679,CHA,100,100,0,1
7184101116,CHA,100,100,0,1
FB1921,HF,100,100,0,1
15DM01,DM,100,100,0,1
11HO4827,HF,100,100,0,1
29HO8343,HF,100,100,0,1
11HO4416,HF,100,100,0,1
11HO4932,HF,100,100,0,1
7HO3994,HF,100,100,0,1
7HO0581,HF,100,100,0,1
89287,HF,100,100,0,1
77264,HF,100,100,0,1
73HO0935,HF,100,100,0,1
9HO1618,HF,100,100,0,1
11HO1340,HF,100,100,0,1
11HO1795,HF,100,100,0,1
14HO0714,HF,100,100,0,1
11HO1691,HF,100,100,0,1
71HO0713,HF,100,100,0,1
7HO0980,HF,100,100,0,1
21HO0357,HF,100,100,0,1
29HO2894,HF,100,100,0,1
21HO1117,HF,100,100,0,1
7HO0195,HF,100,100,0,1
1350230,HF,100,100,0,1
1408215,HF,100,100,0,1
7HO1629,HF,100,100,0,1
151HO0257,HF,100,100,0,1
11HO5059,HF,100,100,0,1
H3151,HF,100,100,0,1
7HO0191,HF,100,100,0,1
1HO3390,HF,100,100,0,1
76HO0197,HF,100,100,0,1
1113263,HF,100,100,0,1
819476,HF,100,100,0,1
909839,HF,100,100,0,1
1HO0577,HF,100,100,0,1
11HO2773,HF,100,100,0,1
11HO5058,HF,100,100,0,1
7HO0207,HF,100,100,0,1
7HO0765,HF,100,100,0,1
9HO0815,HF,100,100,0,1
P5786,HF,100,100,0,1
11HO1415,HF,100,100,0,1
1HO0131,HF,100,100,0,1
40HO2071,HF,100,100,0,1
11HO4089,HF,100,100,0,1
9HO0680,HF,100,100,0,1
FB3274,HF,100,100,0,1
FB3398,HF,100,100,0,1
8HO9123,HF,100,100,0,1
9HO0719,HF,100,100,0,1
7BR510,AB,100,100,0,1
39HO0128,HF,100,100,0,1
17HO0393,HF,100,100,0,1
8HO1624,HF,100,100,0,1
29HO9025,HF,100,100,0,1
29HO6917,HF,100,100,0,1
11HO3197,HF,100,100,0,1
7HO0775,HF,100,100,0,1
11HO1238,HF,100,100,0,1
73HO0842,HF,100,100,0,1
73HO0678,HF,100,100,0,1
73HO0219,HF,100,100,0,1
8HO1975,HF,100,100,0,1
11HO3173,HF,100,100,0,1
9HO0148,HF,100,100,0,1
29HO7822,HF,100,100,0,1
9HO1708,HF,100,100,0,1
1389585,HF,100,100,0,1
15HO0311,HF,100,100,0,1
1104074,HF,100,100,0,1
15HO0128,HF,100,100,0,1
3HO0279,HF,100,100,0,1
1013415,HF,100,100,0,1
933122,HF,100,100,0,1
14HO0095,HF,100,100,0,1
915940,HF,100,100,0,1
7HO0285,HF,100,100,0,1
7HO1901,HF,100,100,0,1
11HO3606,HF,100,100,0,1
H328,HF,100,100,0,1
40HO0094,HF,100,100,0,1
P239,HF,100,100,0,1
1HO0975,HF,100,100,0,1
7HO3886,HF,100,100,0,1
AB207/6,AB,100,100,0,1
29HO4568,HF,100,100,0,1
BR014,AB,100,100,0,1
73HO0592,HF,100,100,0,1
P535,HF,100,100,0,1
YANIV651,HF,100,100,0,1
SG24,SM,100,100,0,1
1463154,HF,100,100,0,1
73HO1152,HF,100,100,0,1
7HO1809,HF,100,100,0,1
050HF,HF,100,100,0,1
044HF,HF,100,100,0,1
047HF,HF,100,100,0,1
046HF,HF,100,100,0,1
048HF,HF,100,100,0,1
11HO2833,HF,100,100,0,1
4HO0264,HF,100,100,0,1
016040/18,SM,100,100,0,1
020391/01,SM,100,100,0,1
14HO1440,HF,100,100,0,1
1HO0967,HF,100,100,0,1
122HO8675,HF,100,100,0,1
7HO2716,HF,100,100,0,1
แคน,AB,100,100,0,1
ทด,CHA,100,100,0,1
โทน,CHA,100,100,0,1
นคร,AB,100,100,0,1
เบิ้ม,CHA,100,100,0,1
XY100,HF,100,100,0,1
ศร.012(640),LS,100,100,0,1
สุรินทรา,AB,100,100,0,1
042HF,HF,88,87,1,2
042HF,BI,12,12,1,2
074HF,HF,88,87,1,2
074HF,BI,12,12,1,2
079HF,HF,88,87,1,2
079HF,BI,12,12,1,2
076HF,HF,88,87,1,2
076HF,BI,12,12,1,2
105HF,HF,88,87,1,2
105HF,BI,12,12,1,2
87.5TH212,HF,88,87,1,2
87.5TH212,BI,12,12,1,2
87.5TH213,HF,88,87,1,2
87.5TH213,BI,12,12,1,2
87TH266,HF,88,87,1,2
87TH266,BI,12,12,1,2
87TH265,HF,88,87,1,2
87TH265,BI,12,12,1,2
87TH267,HF,88,87,1,2
87TH267,BI,12,12,1,2
077HF,HF,88,87,1,2
077HF,BI,12,12,1,2
102HF,HF,88,87,1,2
102HF,BI,12,12,1,2
103HF,HF,88,87,1,2
103HF,BI,12,12,1,2
110HF,HF,88,87,1,2
110HF,BI,12,12,1,2
109HF,HF,88,87,1,2
109HF,BI,12,12,1,2
125HF,HF,88,87,1,2
125HF,BI,12,12,1,2
117HF,HF,88,87,1,2
117HF,BI,12,12,1,2
119HF,HF,88,87,1,2
119HF,BI,12,12,1,2
113HF,HF,88,87,1,2
113HF,BI,12,12,1,2
107HF,HF,88,87,1,2
107HF,BI,12,12,1,2
140HF,HF,88,87,1,2
140HF,BI,12,12,1,2
154HF,HF,88,87,1,2
154HF,BI,12,12,1,2
157HF,HF,88,87,1,2
157HF,BI,12,12,1,2
168HF,HF,88,87,1,2
168HF,BI,12,12,1,2
170HF,HF,88,87,1,2
170HF,BI,12,12,1,2
171HF,HF,88,87,1,2
171HF,BI,12,12,1,2
172HF,HF,88,87,1,2
172HF,BI,12,12,1,2
173HF,HF,88,87,1,2
173HF,BI,12,12,1,2
174HF,HF,88,87,1,2
174HF,BI,12,12,1,2
175HF,HF,88,87,1,2
175HF,BI,12,12,1,2
87.5TH214,HF,88,87,1,2
87.5TH214,BI,12,12,1,2
87.5TH215,HF,88,87,1,2
87.5TH215,BI,12,12,1,2
114HF,HF,88,87,1,2
114HF,BI,12,12,1,2
129HF,HF,88,87,1,2
129HF,BI,12,12,1,2
177HF,HF,88,87,1,2
177HF,BI,12,12,1,2
87.5TH197,HF,88,87,1,2
87.5TH197,BI,12,12,1,2
87TH240,HF,88,87,1,2
87TH240,BI,12,12,1,2
87TH281,HF,88,87,1,2
87TH281,BI,12,12,1,2
87TH282,HF,88,87,1,2
87TH282,BI,12,12,1,2
87TH249,HF,88,87,1,2
87TH249,BI,12,12,1,2
87TH268,HF,88,87,1,2
87TH268,BI,12,12,1,2
116HF,HF,88,87,1,2
116HF,BI,12,12,1,2
133HF,HF,88,87,1,2
133HF,BI,12,12,1,2
145HF,HF,88,87,1,2
145HF,BI,12,12,1,2
146HF,HF,88,87,1,2
146HF,BI,12,12,1,2
127HF,HF,88,87,1,2
127HF,BI,12,12,1,2
87.5TH198,HF,88,87,1,2
87.5TH198,BI,12,12,1,2
134HF,HF,88,87,1,2
134HF,BI,12,12,1,2
143HF,HF,88,87,1,2
143HF,BI,12,12,1,2
178HF,HF,88,87,1,2
178HF,BI,12,12,1,2
87.5TH201,HF,88,87,1,2
87.5TH201,BI,12,12,1,2
078HF,HF,88,87,1,2
078HF,BI,12,12,1,2
164HF,HF,88,87,1,2
164HF,BI,12,12,1,2
87.5TH216,HF,88,87,1,2
87.5TH216,BI,12,12,1,2
87TH241,HF,88,87,1,2
87TH241,BI,12,12,1,2
054HF,HF,88,87,1,2
054HF,BI,12,12,1,2
055HF,HF,88,87,1,2
055HF,BI,12,12,1,2
057HF,HF,88,87,1,2
057HF,BI,12,12,1,2
058HF,HF,88,87,1,2
058HF,BI,12,12,1,2
061HF,HF,88,87,1,2
061HF,BI,12,12,1,2
062HF,HF,88,87,1,2
062HF,BI,12,12,1,2
097HF,HF,88,87,1,2
097HF,BI,12,12,1,2
098HF,HF,88,87,1,2
098HF,BI,12,12,1,2
094HF,HF,88,87,1,2
094HF,BI,12,12,1,2
126HF,HF,88,87,1,2
126HF,BI,12,12,1,2
121HF,HF,88,87,1,2
121HF,BI,12,12,1,2
135HF,HF,88,87,1,2
135HF,BI,12,12,1,2
165HF,HF,88,87,1,2
165HF,BI,12,12,1,2
181HF,HF,88,87,1,2
181HF,BI,12,12,1,2
182HF,HF,88,87,1,2
182HF,BI,12,12,1,2
183HF,HF,88,87,1,2
183HF,BI,12,12,1,2
184HF,HF,88,87,1,2
184HF,BI,12,12,1,2
185HF,HF,88,87,1,2
185HF,BI,12,12,1,2
188HF,HF,88,87,1,2
188HF,BI,12,12,1,2
87.5TH217,HF,88,87,1,2
87.5TH217,BI,12,12,1,2
87.5TH218,HF,88,87,1,2
87.5TH218,BI,12,12,1,2
87TH232,HF,88,87,1,2
87TH232,BI,12,12,1,2
87TH242,HF,88,87,1,2
87TH242,BI,12,12,1,2
87TH248,HF,88,87,1,2
87TH248,BI,12,12,1,2
189HF,HF,88,87,1,2
189HF,BI,12,12,1,2
87.5TH219,HF,88,87,1,2
87.5TH219,BI,12,12,1,2
118HF,HF,88,87,1,2
118HF,BI,12,12,1,2
108HF,HF,88,87,1,2
108HF,BI,12,12,1,2
106HF,HF,88,87,1,2
106HF,BI,12,12,1,2
87TH246,HF,88,87,1,2
87TH246,BI,12,12,1,2
87TH247,HF,88,87,1,2
87TH247,BI,12,12,1,2
120HF,HF,88,87,1,2
120HF,BI,12,12,1,2
066HF,HF,88,87,1,2
066HF,BI,12,12,1,2
067HF,HF,88,87,1,2
067HF,BI,12,12,1,2
073HF,HF,88,87,1,2
073HF,BI,12,12,1,2
080HF,HF,88,87,1,2
080HF,BI,12,12,1,2
081HF,HF,88,87,1,2
081HF,BI,12,12,1,2
166HF,HF,88,87,1,2
166HF,BI,12,12,1,2
87.5TH220,HF,88,87,1,2
87.5TH220,AB,12,12,1,2
194HF,HF,88,87,1,2
194HF,BI,12,12,1,2
070HF,HF,88,87,1,2
070HF,BI,12,12,1,2
153HF,HF,88,87,1,2
153HF,BI,12,12,1,2
87.5TH207,HF,88,87,1,2
87.5TH207,BI,12,12,1,2
87TH269,HF,88,87,1,2
87TH269,SW,12,12,1,2
E.MAGIC/2,HF,88,87,1,2
E.MAGIC/2,SW,12,12,1,2
E-CLUSIVE91,HF,88,87,1,2
E-CLUSIVE91,BI,12,12,1,2
E-FD-1/29,HF,88,87,1,2
E-FD-1/29,BI,12,12,1,2
E-FRED,HF,88,87,1,2
E-FRED,BI,12,12,1,2
E-GVJ-1/29,HF,88,87,1,2
E-GVJ-1/29,BI,12,12,1,2
E-JOE,HF,88,87,1,2
E-JOE,BI,12,12,1,2
E-KLOND75,HF,88,87,1,2
E-KLOND75,BI,12,12,1,2
E-MAGIC/1,HF,88,87,1,2
E-MAGIC/1,BI,12,12,1,2
E-MAGIC/2,HF,88,87,1,2
E-MAGIC/2,BI,12,12,1,2
E-MARVEX55,HF,88,87,1,2
E-MARVEX55,BI,12,12,1,2
E-SMG-1/29,HF,88,87,1,2
E-SMG-1/29,BI,12,12,1,2
E-SMG-2/29,HF,88,87,1,2
E-SMG-2/29,BI,12,12,1,2
085HF,HF,88,87,1,2
085HF,BI,12,12,1,2
S-KIT,HF,88,87,1,2
S-KIT,BI,12,12,1,2
S-MAGIC/1,HF,88,87,1,2
S-MAGIC/1,BI,12,12,1,2
S-MAGIC/2,HF,88,87,1,2
S-MAGIC/2,BI,12,12,1,2
049HF,HF,88,87,1,2
049HF,BI,12,12,1,2
11HO5815,HF,100,100,0,1
16643,RD,50,50,0,1
16643,RS,50,50,0,1
16713,RD,50,50,0,1
16713,SW,50,50,0,1
16806,RD,50,50,0,1
16806,RS,50,50,0,1
17482,RD,50,50,0,1
17482,RS,50,50,0,1
17483,RD,75,75,0,1
17483,RS,25,25,0,1
2124,RD,100,100,0,1
2136,HF,100,100,0,1
2150,HF,75,75,0,1
2150,BS,13,12,1,2
2150,NA,13,12,1,2
2177,HF,100,100,0,1
2184,HF,100,100,0,1
2188,HF,100,100,0,1
2197,HF,100,100,0,1
2218,HF,100,100,0,1
2219,HF,100,100,0,1
2220,HF,100,100,0,1
2225,HF,100,100,0,1
2228,HF,100,100,0,1
2230,HF,100,100,0,1
2232,HF,100,100,0,1
2233,HF,100,100,0,1
2238,HF,100,100,0,1
2241,HF,100,100,0,1
250,RS,100,100,0,1
252TH,HF,100,100,0,1
2635,RS,100,100,0,1
2641,RS,100,100,0,1
2645,RS,100,100,0,1
2700,RS,100,100,0,1
2708,RS,100,100,0,1
29HO9328,HF,100,100,0,1
4863,HF,100,100,0,1
4925,HF,100,100,0,1
4979,HF,100,100,0,1
75HF25NA,HF,75,75,0,1
75HF25NA,NA,25,25,0,1
7HO6745,HF,100,100,0,1
8422,RD,75,75,0,1
8422,RS,12,12,1,2
8422,NA,12,12,1,2
87.5HF12.5NA,HF,88,87,1,2
87.5HF12.5NA,NA,12,12,1,2
9002,HF,50,50,0,1
9002,RS,50,50,0,1
9022,HF,88,87,1,2
9022,AIS,6,6,1,4
9022,NA,6,6,1,4
9023,HF,88,87,1,2
9023,SW,12,12,1,2
9030,HF,75,75,0,1
9030,RD,16,15,5,8
9030,RS,8,7,13,16
9030,NA,2,1,9,16
9088,HF,81,81,1,4
